"state","communityname","PolicReqPerOffic","PolicPerPop","RacialMatchCommPol","PctPolicWhite","PctPolicBlack","PctPolicHisp","PctPolicAsian","PctPolicMinor","OfficAssgnDrugUnits","NumKindsDrugsSeiz","PolicAveOTWorked","LandArea","PopDens","PctUsePubTrans","PolicCars","PolicOperBudg","LemasPctPolicOnPatr","LemasGangUnitDeploy","LemasPctOfficDrugUn","PolicBudgPerPop","ViolentCrimesPerPop"
36,"Dunkirkcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.26,0.05,NA,NA,NA,NA,0,NA,0.11
6,"Vallejocity",0.43,0.09,0.62,0.48,0.39,0.28,1,0.55,0.05,0.36,0.76,0.09,0.3,0.21,0.06,0.03,0.86,0.5,1,0.14,0.6
29,"Kennettcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.14,0.02,NA,NA,NA,NA,0,NA,0.54
6,"SouthGatecity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.98,0.45,NA,NA,NA,NA,0,NA,0.45
6,"HermosaBeachcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.06,NA,NA,NA,NA,0,NA,0.22
42,"UpperGwyneddtownship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.12,0.19,NA,NA,NA,NA,0,NA,0.02
9,"Simsburytown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.05,0.15,NA,NA,NA,NA,0,NA,0
41,"Medfordcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.21,0.07,NA,NA,NA,NA,0,NA,0.22
19,"Dubuquecity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,0.21,0.06,NA,NA,NA,NA,0,NA,0.13
55,"Whitewatercity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.22,0.02,NA,NA,NA,NA,0,NA,0.06
8,"Broomfieldcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0.09,0.17,NA,NA,NA,NA,0,NA,0.11
39,"Westlakecity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.14,0.17,NA,NA,NA,NA,0,NA,0.03
12,"LakeWorthcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.43,0.12,NA,NA,NA,NA,0,NA,0.69
48,"Duncanvillecity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.26,0.05,NA,NA,NA,NA,0,NA,0.19
45,"Florencecity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.17,0.07,NA,NA,NA,NA,0,NA,0.69
6,"Brawleycity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.32,0.04,NA,NA,NA,NA,0,NA,0.41
34,"Ramseyborough",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.2,0.47,NA,NA,NA,NA,0,NA,0.08
12,"Miramarcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,0.11,0.05,NA,NA,NA,NA,0,NA,0.31
25,"Miltontown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.16,0.58,NA,NA,NA,NA,0,NA,0.08
6,"SantaAnacity",1,0.11,0.94,0.53,0.06,0.65,0.39,0.5,0.08,0.43,0.27,0.08,0.91,0.48,0.23,0.13,0.82,0.5,0.59,0.19,0.45
25,"Saugustown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.19,0.35,NA,NA,NA,NA,0,NA,0.2
40,"Woodwardcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.08,0.01,NA,NA,NA,NA,0,NA,0.19
33,"Somersworthcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.1,0.06,NA,NA,NA,NA,0,NA,0.03
8,"Lafayettecity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.18,0.13,NA,NA,NA,NA,0,NA,0.15
48,"Athenscity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.07,0,NA,NA,NA,NA,0,NA,0.54
42,"Scotttownship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.36,0.66,NA,NA,NA,NA,0,NA,0.02
34,"Middletownship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,0.02,0.07,NA,NA,NA,NA,0,NA,0.1
25,"Watertowntown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.68,0.92,NA,NA,NA,NA,0,NA,0.31
13,"EastPointcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.21,0.9,NA,NA,NA,NA,0,NA,0.65
34,"OldBridgetownship",0.17,0.13,0.42,0.53,0.02,0.04,0,0.04,0.01,0.36,0.14,0.11,0.12,0.77,0.03,0.02,0.7,0,0.35,0.16,0.06
42,"Hilltowntownship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,0.03,0.03,NA,NA,NA,NA,0,NA,0.02
18,"Vincennescity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.26,0.03,NA,NA,NA,NA,0,NA,0.06
12,"Tallahasseecity",0.67,0.2,0.74,0.55,0.46,0.04,0,0.35,0.07,0.43,0.28,0.18,0.16,0.16,0.23,0.06,0.9,0.5,0.68,0.18,0.82
34,"Madisonborough",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.32,0.4,NA,NA,NA,NA,0,NA,0.02
53,"Longviewcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.22,0.02,NA,NA,NA,NA,0,NA,0.14
44,"Barringtontown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.16,0.14,NA,NA,NA,NA,0,NA,0.03
12,"CoralGablescity",0.19,0.31,1,0.69,0.06,0.46,0,0.34,0.03,0.14,0.3,0.03,0.28,0.17,0.06,0.03,0.7,1,0.62,0.35,0.4
34,"Hopatcongborough",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.12,0.1,NA,NA,NA,NA,0,NA,0.05
53,"Puyallupcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.19,0.1,NA,NA,NA,NA,0,NA,0.12
22,"Eunicecity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.2,0.04,NA,NA,NA,NA,0,NA,0.61
34,"CityofOrangetownship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,0,NA,1
6,"AgouraHillscity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.21,0.03,NA,NA,NA,NA,0,NA,0.15
25,"Randolphtown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.25,0.32,NA,NA,NA,NA,0,NA,0.09
41,"Portlandcity",0.27,0.15,0.81,0.88,0.08,0.05,0.31,0.12,0.14,0.57,0.34,0.36,0.29,0.64,0.37,0.2,0.74,0.5,0.49,0.17,0.76
42,"Newberrytownship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09,0.03,0,NA,NA,NA,NA,0,NA,0.02
25,"Hudsontown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.12,0.03,NA,NA,NA,NA,0,NA,0.06
34,"Haddonfieldborough",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.34,0.75,NA,NA,NA,NA,0,NA,0.03
48,"TheColonycity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.16,0.03,NA,NA,NA,NA,0,NA,0.06
6,"PortHuenemecity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.38,0.07,NA,NA,NA,NA,0,NA,0.2
22,"WestMonroecity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.16,0,NA,NA,NA,NA,0,NA,0.25
55,"Brookfieldcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,0.11,0.06,NA,NA,NA,NA,0,NA,0.07
39,"Ketteringcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.27,0.1,NA,NA,NA,NA,0,NA,0.06
6,"Lompoccity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.28,0.02,NA,NA,NA,NA,0,NA,0.19
39,"UpperArlingtoncity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.3,0.09,NA,NA,NA,NA,0,NA,0.06
29,"Fultoncity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.08,0,NA,NA,NA,NA,0,NA,0.16
48,"Midlandcity",0.25,0.14,0.9,0.75,0.07,0.34,0,0.28,0.01,0.5,0.15,0.19,0.11,0.01,0.16,0.02,0.66,0,0.27,0.1,0.19
41,"Greshamcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0.26,0.32,NA,NA,NA,NA,0,NA,0.14
34,"Kearnytown",0.05,0.37,0.81,0.99,0,0.02,0,0.01,0.02,0.64,0.37,0.02,0.32,0.56,0.02,0.02,0.57,0,0.47,0.29,0.18
34,"Secaucustown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.2,0.77,NA,NA,NA,NA,0,NA,0.11
42,"Swataratownship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.12,0.14,NA,NA,NA,NA,0,NA,0.22
34,"Middletowntownship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12,0.14,0.54,NA,NA,NA,NA,0,NA,0.03
4,"BullheadCitycity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12,0.04,0.06,NA,NA,NA,NA,0,NA,0.33
36,"Ogdensburgcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.22,0.04,NA,NA,NA,NA,0,NA,0
36,"Goshentown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13,0.02,0.14,NA,NA,NA,NA,0,NA,0.01
25,"Hulltown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.29,0.48,NA,NA,NA,NA,0,NA,0.37
44,"Woonsocketcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.48,0.07,NA,NA,NA,NA,0,NA,0.15
9,"Plymouthtown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0.04,0,NA,NA,NA,NA,0,NA,0.04
42,"Bristolborough",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.5,0.17,NA,NA,NA,NA,0,NA,0.35
6,"Moorparkcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.17,0.01,NA,NA,NA,NA,0,NA,0.1
13,"Tiftoncity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.15,0.04,NA,NA,NA,NA,0,NA,0.46
39,"NorthCantoncity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.22,0.02,NA,NA,NA,NA,0,NA,0.04
40,"Shawneecity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12,0.05,0.01,NA,NA,NA,NA,0,NA,0.18
6,"Bakersfieldcity",0.56,0.1,0.67,0.8,0.12,0.17,0.16,0.21,0.09,0.57,0.29,0.27,0.16,0.07,0.19,0.06,0.76,0,1,0.12,0.4
55,"Oshkoshcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.26,0.11,NA,NA,NA,NA,0,NA,0.06
34,"Ringwoodborough",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,0.04,0.18,NA,NA,NA,NA,0,NA,0.01
34,"Laceytownship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,0.02,0.07,NA,NA,NA,NA,0,NA,0.03
42,"Pittsburghcity",0,0.04,0.56,0.88,0.19,0,0,0.13,0.07,0.64,0.74,0.16,0.56,1,0.11,0.03,0.96,0,0.89,0.02,0.52
19,"Ankenycity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.12,0.01,NA,NA,NA,NA,0,NA,0.03
19,"Waterloocity",0.2,0.15,0.77,0.96,0.07,0,0,0.05,0.02,0.5,0.45,0.17,0.09,0.08,0.02,0.01,0.74,1,0.45,0.1,0.27
9,"Danburytown",0.54,0.19,0.45,0.5,0.1,0.06,0,0.1,0.1,0.64,0.42,0.12,0.13,0.13,0.04,0.04,0.48,0,1,0.3,0.11
9,"Trumbulltown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,0.11,0.08,NA,NA,NA,NA,0,NA,0.03
25,"Shrewsburytown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0.1,0.03,NA,NA,NA,NA,0,NA,0.17
48,"Tylercity",0.1,0.15,0.36,0.93,0.11,0,0,0.08,0.02,0.43,0.42,0.11,0.16,0.02,0.04,0.01,0.24,0.5,0.45,0.09,0.47
6,"PleasantHillcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.39,0.58,NA,NA,NA,NA,0,NA,0.22
1,"Alabastercity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.06,0.01,NA,NA,NA,NA,0,NA,0.06
48,"Marshallcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,0.08,0,NA,NA,NA,NA,0,NA,0.39
6,"WalnutCreekcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.26,0.7,NA,NA,NA,NA,0,NA,0.12
25,"Winchestertown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.28,0.49,NA,NA,NA,NA,0,NA,0.02
47,"Goodlettsvillecity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.07,0.04,NA,NA,NA,NA,0,NA,0.26
6,"Fontanacity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.2,0.03,NA,NA,NA,NA,0,NA,0.55
6,"Coronacity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,0.22,0.04,NA,NA,NA,NA,0,NA,0.21
41,"Astoriacity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.15,0.05,NA,NA,NA,NA,0,NA,0.12
34,"TintonFallsborough",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.07,0.17,NA,NA,NA,NA,0,NA,0.1
13,"Bainbridgecity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.06,0,NA,NA,NA,NA,0,NA,0.41
22,"NewOrleanscity",0.21,0.28,0.46,0.36,1,0.02,0.03,0.7,0.26,0.64,0.54,0.53,0.23,0.95,0.89,0.26,0.57,0.5,0.52,0.22,0.84
6,"SanMateocity",0.48,0.1,0.7,0.72,0.08,0.11,0,0.13,0.02,0.57,0.38,0.03,0.59,0.38,0.04,0.03,0.75,1,0.56,0.15,0.18
34,"Summitcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.27,0.87,NA,NA,NA,NA,0,NA,0.04
48,"Longviewcity",0.45,0.15,0.65,0.89,0.18,0,0,0.12,0.03,0.43,0.27,0.15,0.11,0.01,0.05,0.02,0.58,1,0.56,0.12,0.34
34,"Rockawaytownship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12,0.04,0.13,NA,NA,NA,NA,0,NA,0.07
39,"Lakewoodcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.9,0.57,NA,NA,NA,NA,0,NA,0.05
42,"BethelParkborough",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.24,0.66,NA,NA,NA,NA,0,NA,0.02
48,"Huntsvillecity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0.11,0.01,NA,NA,NA,NA,0,NA,0.31
6,"EastPaloAltocity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.77,0.47,NA,NA,NA,NA,0,NA,0.97
48,"Odessacity",0.24,0.16,0.79,0.76,0.09,0.3,0,0.26,0.02,0.36,0.1,0.1,0.21,0,0.07,0.02,0.62,1,0.36,0.11,0.33
34,"NorthBrunswicktownship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.22,0.45,NA,NA,NA,NA,0,NA,0.12
1,"Selmacity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.14,0.02,NA,NA,NA,NA,0,NA,1
28,"Grenadacity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.15,0,NA,NA,NA,NA,0,NA,0.96
6,"Norcocity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.14,0.02,NA,NA,NA,NA,0,NA,0.25
55,"FortAtkinsoncity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.2,0,NA,NA,NA,NA,0,NA,0.03
25,"Dartmouthtown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,0.04,0.04,NA,NA,NA,NA,0,NA,0.12
6,"Martinezcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.24,0.34,NA,NA,NA,NA,0,NA,0.14
6,"PalmSpringscity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,0.04,0.17,NA,NA,NA,NA,0,NA,0.52
1,"Daphnecity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.08,0.01,NA,NA,NA,NA,0,NA,0.05
48,"SugarLandcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.17,0.08,NA,NA,NA,NA,0,NA,0.09
39,"Fremontcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.24,0.03,NA,NA,NA,NA,0,NA,0.14
5,"HotSpringscity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,0.09,0.06,NA,NA,NA,NA,0,NA,0.36
51,"Viennatown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.28,0.5,NA,NA,NA,NA,0,NA,0.04
6,"Fresnocity",0.46,0.09,0.75,0.52,0.2,0.53,0.26,0.52,0.15,0.93,0.86,0.29,0.3,0.12,0.13,0.15,0.9,0.5,1,0.16,0.59
25,"Gloucestercity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,0.09,0.15,NA,NA,NA,NA,0,NA,0.49
6,"Lomitacity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.86,0.11,NA,NA,NA,NA,0,NA,0.53
29,"Mexicocity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.09,0.04,NA,NA,NA,NA,0,NA,0.06
1,"Jacksonvillecity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.13,0.01,NA,NA,NA,NA,0,NA,0.19
6,"Hanfordcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.22,0.01,NA,NA,NA,NA,0,NA,0.28
6,"Oakdalecity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.25,0,NA,NA,NA,NA,0,NA,0.14
5,"Blythevillecity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.16,0.03,NA,NA,NA,NA,0,NA,0.9
18,"NewCastlecity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.26,0.02,NA,NA,NA,NA,0,NA,0.05
12,"Margatecity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.41,0.05,NA,NA,NA,NA,0,NA,0.15
22,"Alexandriacity",0.02,0.5,0.33,0.69,0.49,0,0,0.34,0.04,0.5,0,0.07,0.17,0.17,0.07,0.01,0,1,0.5,0.13,1
34,"Woodburycity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.44,0.23,NA,NA,NA,NA,0,NA,0.21
9,"Wiltontown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,0.05,0.61,NA,NA,NA,NA,0,NA,0.02
16,"Moscowcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.32,0.01,NA,NA,NA,NA,0,NA,0.07
5,"ElDoradocity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.12,0.01,NA,NA,NA,NA,0,NA,0.21
40,"ElRenocity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,0.02,0,NA,NA,NA,NA,0,NA,0.21
47,"Dyersburgcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.12,0,NA,NA,NA,NA,0,NA,0.4
34,"WestCaldwelltownship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.17,0.27,NA,NA,NA,NA,0,NA,0.04
48,"McAllencity",0.17,0.15,0.78,0,0,1,0,1,0,0.29,0.47,0.09,0.22,0.03,0.08,0.02,0.83,1,0,0.1,0.31
39,"Fairfieldcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0.16,0.03,NA,NA,NA,NA,0,NA,0.2
39,"Readingcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.34,0.07,NA,NA,NA,NA,0,NA,0.05
40,"Tulsacity",0.32,0.17,0.77,0.78,0.23,0.01,0.05,0.17,0.12,0.93,0.23,0.53,0.17,0.08,0.72,0.18,0.74,0.5,0.47,0.2,0.54
6,"Montclaircity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.47,0.1,NA,NA,NA,NA,0,NA,0.54
41,"McMinnvillecity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.17,0.04,NA,NA,NA,NA,0,NA,0.11
12,"CapeCoralcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,0.06,0.02,NA,NA,NA,NA,0,NA,0.13
22,"Crowleycity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.26,0.05,NA,NA,NA,NA,0,NA,0.42
51,"Harrisonburgcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.15,0.11,NA,NA,NA,NA,0,NA,0.06
6,"Clearlakecity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.09,0.03,NA,NA,NA,NA,0,NA,0.7
4,"Phoenixcity",0.5,0.16,0.93,0.75,0.09,0.29,0.1,0.27,0.18,0.93,0.35,1,0.2,0.18,1,0.47,0.87,0.5,0.26,0.17,0.45
51,"Poquosoncity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.06,0.02,NA,NA,NA,NA,0,NA,0.15
25,"Methuentown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0.15,0.1,NA,NA,NA,NA,0,NA,0.15
39,"Springdalecity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.18,0.07,NA,NA,NA,NA,0,NA,0.12
5,"Sherwoodcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.13,0.03,NA,NA,NA,NA,0,NA,0.11
39,"Dublincity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.08,0,NA,NA,NA,NA,0,NA,0.03
34,"SomersPointcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.23,0.16,NA,NA,NA,NA,0,NA,0.09
40,"Ardmorecity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14,0.04,0.01,NA,NA,NA,NA,0,NA,0.3
48,"Victoriacity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09,0.15,0.01,NA,NA,NA,NA,0,NA,0.39
23,"Scarboroughtown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14,0.02,0.02,NA,NA,NA,NA,0,NA,0.05
48,"Canyoncity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.19,0,NA,NA,NA,NA,0,NA,0.03
54,"Wheelingcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.21,0.23,NA,NA,NA,NA,0,NA,0.22
6,"LagunaBeachcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.22,0.11,NA,NA,NA,NA,0,NA,0.33
48,"BalchSpringscity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.18,0.06,NA,NA,NA,NA,0,NA,0.83
32,"Hendersoncity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,0.08,0.03,NA,NA,NA,NA,0,NA,0.11
42,"Plainstownship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.07,0.12,NA,NA,NA,NA,0,NA,0.07
48,"Nacogdochescity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,0.1,0.01,NA,NA,NA,NA,0,NA,0.28
9,"Brookfieldtown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0.06,0.11,NA,NA,NA,NA,0,NA,0.02
12,"TarponSpringscity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.17,0.04,NA,NA,NA,NA,0,NA,0.41
34,"OceanCitycity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.19,0.16,NA,NA,NA,NA,0,NA,0.12
4,"Glendalecity",0.29,0.08,0.89,0.84,0.03,0.23,0,0.17,0.07,1,0.79,0.15,0.24,0.09,0.08,0.04,0.84,0.5,1,0.09,0.34
55,"Neenahcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.26,0.03,NA,NA,NA,NA,0,NA,0.07
19,"Boonecity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.12,0.01,NA,NA,NA,NA,0,NA,0.05
42,"UpperChichestertownship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.19,0.08,NA,NA,NA,NA,0,NA,0.12
25,"Swampscotttown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.37,0.54,NA,NA,NA,NA,0,NA,0.04
48,"Shermancity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,0.07,0,NA,NA,NA,NA,0,NA,0.3
45,"MountPleasanttown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0.11,0.02,NA,NA,NA,NA,0,NA,0.06
54,"SouthCharlestoncity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.22,0.1,NA,NA,NA,NA,0,NA,0.09
32,"LasVegascity",0.37,0.14,0.8,0.79,0.19,0.1,0.21,0.22,0.11,0.71,0.12,0.24,0.26,0.16,0.41,0.36,0.28,0.5,0.27,0.2,0.42
55,"Wausaucity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.22,0.11,NA,NA,NA,NA,0,NA,0.02
